# ORB-slam3's format: time[ns], wx(rad/s), wy, wz, ax(m/s2), ay, az
165407334333,0.000970,0.001730,-0.001865,0.037462,-10.293680,0.238119
165417334333,0.000894,0.001531,-0.001636,0.051575,-10.370115,0.177979
165427334333,0.000829,0.001320,-0.001442,0.061228,-10.492516,0.231263
165437334333,0.000719,0.000974,-0.001167,0.063557,-10.658022,0.240439
165447334333,0.000567,0.000774,-0.000822,0.118563,-10.770493,0.269630
165457334333,0.000374,0.000423,-0.000497,0.127314,-10.832989,0.210503
165467334333,0.000188,0.000195,-0.000132,0.192769,-10.754045,0.264331
165477334333,0.000028,-0.000147,0.000207,0.193614,-10.715761,0.275122
165487334333,-0.000165,-0.000421,0.000451,0.227838,-10.651928,0.257894
165497334333,-0.000294,-0.000598,0.000743,0.214773,-10.605207,0.221569
165507334333,-0.000408,-0.000851,0.000987,0.185162,-10.537242,0.201538
165517334333,-0.000571,-0.000911,0.001140,0.187837,-10.455321,0.244235
165527334333,-0.000775,-0.001046,0.001355,0.212332,-10.368935,0.183956
165537334333,-0.000838,-0.001207,0.001519,0.162764,-10.310759,0.240569
165547334333,-0.001006,-0.001321,0.001591,0.144371,-10.266281,0.208394
165557334333,-0.001134,-0.001377,0.001699,0.126458,-10.168147,0.232955
165567334333,-0.001262,-0.001427,0.001746,0.086982,-10.105643,0.220788
165577334333,-0.001361,-0.001411,0.001755,0.141146,-10.014109,0.193851
165587334333,-0.001354,-0.001397,0.001743,0.120828,-9.934636,0.209966
165597334333,-0.001417,-0.001327,0.001654,0.080296,-9.881380,0.231689
165607334333,-0.001413,-0.001211,0.001643,0.106569,-9.845018,0.183796
165617334333,-0.001378,-0.001093,0.001558,0.101668,-9.766675,0.175962
165627334333,-0.001312,-0.000906,0.001408,0.115684,-9.639721,0.183888
165637334333,-0.001249,-0.000729,0.001233,0.084868,-9.586496,0.182005
165647334333,-0.001129,-0.000526,0.001052,0.078177,-9.470879,0.184130
165657334333,-0.001014,-0.000244,0.000783,0.038840,-9.369587,0.149309
165667334333,-0.000852,0.000106,0.000510,0.030966,-9.359623,0.170711
165677334333,-0.000748,0.000287,0.000304,-0.037887,-9.266759,0.150033
165687334333,-0.000596,0.000450,0.000150,-0.034733,-9.213985,0.151441
165697334333,-0.000445,0.000485,-0.000060,-0.074184,-9.105498,0.131566
165707334333,-0.000311,0.000670,-0.000139,-0.079255,-9.093889,0.126295
165717334333,-0.000090,0.000640,-0.000273,-0.080388,-9.019130,0.126903
165727334333,0.000003,0.000671,-0.000375,-0.108016,-8.954245,0.163769
165737334333,0.000026,0.000608,-0.000374,-0.078727,-8.930425,0.144989
165747334333,0.000233,0.000527,-0.000426,-0.063484,-8.873095,0.121481
165757334333,0.000319,0.000399,-0.000458,-0.028056,-8.800902,0.163277
165767334333,0.000506,0.000185,-0.000343,0.000129,-8.830188,0.086852
165777334333,0.000573,-0.000006,-0.000354,0.033717,-8.975317,0.143305
165787334333,0.000569,-0.000046,-0.000308,0.041966,-9.124353,0.156985
165797334333,0.000612,-0.000283,-0.000218,0.043965,-9.272766,0.117445
165807334333,0.000643,-0.000345,-0.000165,0.082004,-9.382185,0.157118
165817334333,0.000618,-0.000467,-0.000164,0.027032,-9.542446,0.159137
165827334333,0.000629,-0.000517,-0.000102,0.083673,-9.694862,0.109953
165837334333,0.000532,-0.000570,-0.000109,0.088878,-9.857367,0.090378
165847334333,0.000449,-0.000664,0.000047,0.080383,-10.063556,0.148784
165857334333,0.000319,-0.000614,0.000115,0.049043,-10.205471,0.122241
165867334333,0.000089,-0.000598,0.000178,0.050698,-10.398750,0.173955
165877334333,-0.000020,-0.000581,0.000214,0.023877,-10.391790,0.108007
165887334333,-0.000158,-0.000515,0.000239,0.066870,-10.398124,0.110371
165897334333,-0.000308,-0.000448,0.000333,0.064642,-10.382624,0.160800
165907334333,-0.000399,-0.000380,0.000242,0.058418,-10.318775,0.146895
165917334333,-0.000408,-0.000334,0.000286,0.040851,-10.326801,0.142018
165927334333,-0.000509,-0.000268,0.000219,0.043948,-10.303294,0.134407
165937334333,-0.000536,-0.000076,0.000230,0.052503,-10.261051,0.107051
165947334333,-0.000510,0.000032,0.000147,0.027183,-10.230981,0.136406
165957334333,-0.000502,0.000242,0.000097,0.036545,-10.205062,0.133606
165967334333,-0.000489,0.000352,0.000014,0.004164,-10.150973,0.130218
165977334333,-0.000419,0.000468,-0.000114,0.042025,-10.061975,0.169942
165987334333,-0.000364,0.000652,-0.000266,-0.028206,-9.932748,0.150212
165997334333,-0.000182,0.000692,-0.000293,-0.054437,-9.833054,0.148486
166007334333,-0.000182,0.000678,-0.000325,-0.036448,-9.704724,0.145637
166017334333,-0.000078,0.000719,-0.000395,-0.082106,-9.607542,0.135107
166027334333,0.000122,0.000566,-0.000379,-0.086251,-9.538526,0.142904
166037334333,0.000226,0.000511,-0.000299,-0.085855,-9.389516,0.154682
166047334333,0.000427,0.000344,-0.000344,-0.054588,-9.285615,0.149653
166057334333,0.000653,0.000136,-0.000266,-0.032261,-9.155456,0.116924
166067334333,0.000806,-0.000197,-0.000257,-0.003465,-9.068021,0.125250
166077334333,0.001022,-0.000492,-0.000095,0.007066,-8.963514,0.151691
166087334333,0.001175,-0.000723,-0.000056,0.063291,-9.157505,0.158293
166097334333,0.001398,-0.000972,-0.000021,0.089701,-9.341399,0.171054
166107334333,0.001475,-0.001204,0.000028,0.083118,-9.442823,0.148342
166117334333,0.001562,-0.001372,0.000121,0.137993,-9.638347,0.175046
166127334333,0.001654,-0.001600,0.000145,0.095802,-9.793309,0.163776
166137334333,0.001699,-0.001604,0.000111,0.139637,-9.945785,0.208713
166147334333,0.001715,-0.001681,0.000153,0.133128,-10.112626,0.213156
166157334333,0.001652,-0.001670,0.000113,0.087161,-10.308523,0.202116
166167334333,0.001620,-0.001631,0.000086,0.088945,-10.440481,0.173589
166177334333,0.001525,-0.001563,-0.000020,0.059140,-10.679717,0.181705
166187334333,0.001496,-0.001492,-0.000049,0.037879,-10.554831,0.184663
166197334333,0.001357,-0.001336,-0.000154,0.061934,-10.412144,0.193590
166207334333,0.001200,-0.001181,-0.000161,0.041239,-10.276862,0.259901
166217334333,0.001003,-0.000946,-0.000254,0.059911,-10.121693,0.267945
166227334333,0.000818,-0.000791,-0.000180,0.080256,-9.978823,0.224600
166237334333,0.000645,-0.000583,-0.000206,0.087056,-9.870299,0.284744
166247334333,0.000382,-0.000414,-0.000131,0.069954,-9.702343,0.249302
166257334333,0.000131,-0.000125,-0.000167,0.062403,-9.526451,0.277442
166267334333,-0.000150,0.000172,-0.000132,0.046807,-9.437828,0.266282
166277334333,-0.000395,0.000441,-0.000122,0.057204,-9.266076,0.283966
166287334333,-0.000731,0.000743,-0.000017,0.074324,-9.169930,0.275038
166297334333,-0.000952,0.001044,-0.000044,-0.008413,-9.216148,0.258831
166307334333,-0.001156,0.001238,-0.000014,0.016671,-9.257523,0.249585
166317334333,-0.001305,0.001488,0.000061,-0.018099,-9.255732,0.222713
166327334333,-0.001439,0.001593,0.000050,-0.046605,-9.268079,0.270673
166337334333,-0.001507,0.001690,0.000096,-0.075882,-9.270577,0.208041
166347334333,-0.001572,0.001770,0.000144,-0.039440,-9.271169,0.212923
166357334333,-0.001520,0.001799,0.000112,-0.054440,-9.276515,0.195519
166367334333,-0.001485,0.001797,0.000179,-0.027007,-9.215732,0.167401
166377334333,-0.001305,0.001702,0.000216,-0.024114,-9.201738,0.154821
166387334333,-0.001167,0.001577,0.000191,-0.007075,-9.182410,0.152493
166397334333,-0.000969,0.001468,0.000231,0.009185,-9.367792,0.126878
166407334333,-0.000825,0.001342,0.000197,0.032326,-9.537821,0.161869
166417334333,-0.000595,0.001194,0.000233,0.057574,-9.664973,0.183254
166427334333,-0.000559,0.000991,0.000159,0.014943,-9.848666,0.176295
166437334333,-0.000357,0.000879,0.000175,-0.008411,-9.997714,0.146056
166447334333,-0.000174,0.000739,0.000141,0.009395,-10.179442,0.181508
166457334333,-0.000079,0.000561,0.000117,0.022295,-10.356160,0.155175
166467334333,0.000061,0.000427,0.000082,0.029738,-10.549143,0.197426
166477334333,0.000194,0.000188,0.000033,-0.008196,-10.696402,0.194616
166487334333,0.000317,0.000066,-0.000021,0.004104,-10.912227,0.217408
166497334333,0.000470,-0.000128,-0.000110,0.003485,-10.859967,0.200864
166507334333,0.000471,-0.000262,-0.000073,0.023933,-10.743650,0.241737
166517334333,0.000566,-0.000416,-0.000133,0.061527,-10.619405,0.166830
166527334333,0.000614,-0.000500,-0.000127,0.033526,-10.518954,0.183517
166537334333,0.000554,-0.000592,-0.000191,0.042671,-10.425426,0.170725
166547334333,0.000508,-0.000585,-0.000189,0.052116,-10.319489,0.178470
166557334333,0.000385,-0.000596,-0.000200,0.063142,-10.191005,0.183162
166567334333,0.000241,-0.000610,-0.000177,0.056316,-10.147290,0.143905
166577334333,0.000127,-0.000535,-0.000149,0.069900,-10.043410,0.185017
166587334333,-0.000040,-0.000336,-0.000093,0.048921,-9.970302,0.153212
166597334333,-0.000320,-0.000276,-0.000051,0.038068,-9.936177,0.134303
166607334333,-0.000514,-0.000156,-0.000087,-0.014411,-9.859944,0.138509
166617334333,-0.000685,-0.000093,0.000042,0.016235,-9.812347,0.135124
166627334333,-0.000774,-0.000079,0.000055,-0.009356,-9.756398,0.164391
166637334333,-0.000807,-0.000014,0.000054,0.017652,-9.666200,0.152595
166647334333,-0.000842,-0.000020,0.000057,-0.021728,-9.584737,0.186889
166657334333,-0.000784,0.000047,0.000047,-0.011016,-9.547736,0.163748
166667334333,-0.000710,-0.000008,0.000112,0.016086,-9.410016,0.184063
166677334333,-0.000509,-0.000025,0.000069,-0.000358,-9.323086,0.172440
166687334333,-0.000365,-0.000090,0.000025,-0.012591,-9.265732,0.156029
166697334333,-0.000197,-0.000130,0.000018,0.039325,-9.117562,0.196279
166707334333,0.000082,-0.000216,-0.000060,0.053782,-9.154730,0.166978
166717334333,0.000261,-0.000251,-0.000046,0.070505,-9.183183,0.159298
166727334333,0.000414,-0.000261,-0.000143,0.055341,-9.188347,0.161409
166737334333,0.000525,-0.000323,-0.000044,0.098282,-9.325977,0.189114
166747334333,0.000600,-0.000328,-0.000032,0.059733,-9.337769,0.133853
166757334333,0.000643,-0.000287,-0.000062,0.090164,-9.360875,0.176458
166767334333,0.000681,-0.000219,-0.000078,0.022987,-9.471170,0.134214
166777334333,0.000568,-0.000176,-0.000134,0.056091,-9.539145,0.173851
166787334333,0.000505,-0.000190,-0.000093,0.051044,-9.622210,0.179120
166797334333,0.000408,-0.000147,-0.000063,0.044686,-9.695689,0.114405
166807334333,0.000285,-0.000005,-0.000044,0.048765,-9.711682,0.138532
166817334333,0.000132,0.000041,-0.000025,0.007852,-9.757666,0.200403
166827334333,0.000047,0.000132,-0.000018,0.057073,-9.793088,0.185051
166837334333,-0.000102,0.000267,-0.000056,0.023545,-9.786243,0.162318
166847334333,-0.000182,0.000253,0.000013,0.044798,-9.796793,0.190842
166857334333,-0.000238,0.000474,-0.000026,0.026325,-9.829628,0.194773
166867334333,-0.000366,0.000522,-0.000145,0.024390,-9.888030,0.151358
166877334333,-0.000394,0.000625,-0.000186,-0.000608,-9.842395,0.176508
166887334333,-0.000444,0.000715,-0.000180,0.096539,-9.938759,0.198751
166897334333,-0.000493,0.000883,-0.000220,0.028737,-9.903072,0.166741
166907334333,-0.000483,0.000958,-0.000316,0.049995,-9.894171,0.162968
166917334333,-0.000454,0.001084,-0.000357,0.056480,-9.865246,0.150885
166927334333,-0.000470,0.001106,-0.000404,0.009038,-9.872689,0.192015
166937334333,-0.000430,0.001165,-0.000424,0.057772,-9.826399,0.176226
166947334333,-0.000332,0.001187,-0.000447,0.043617,-9.841890,0.166125
166957334333,-0.000320,0.001169,-0.000468,0.002262,-9.768310,0.160966
166967334333,-0.000272,0.001113,-0.000498,-0.010719,-9.804292,0.147876
166977334333,-0.000179,0.000981,-0.000505,0.018975,-9.763105,0.170005
166987334333,-0.000036,0.000924,-0.000479,-0.005958,-9.718353,0.138723
166997334333,0.000136,0.000703,-0.000390,0.033534,-9.725580,0.145433
167007334333,0.000306,0.000583,-0.000389,0.047252,-9.717064,0.165170
167017334333,0.000387,0.000350,-0.000355,0.045372,-9.711129,0.176809
167027334333,0.000500,0.000157,-0.000271,0.106002,-9.729497,0.136534
167037334333,0.000576,0.000009,-0.000205,0.081065,-9.799194,0.172245
167047334333,0.000665,-0.000134,-0.000145,0.085420,-9.824264,0.162553
167057334333,0.000635,-0.000363,-0.000027,0.066289,-9.859472,0.126034
167067334333,0.000613,-0.000468,0.000116,0.095765,-9.912414,0.160512
167077334333,0.000521,-0.000665,0.000233,0.073090,-9.977089,0.130535
167087334333,0.000415,-0.000798,0.000332,0.090404,-10.003388,0.134363
167097334333,0.000312,-0.000996,0.000529,0.069744,-10.052624,0.128867
167107334333,0.000108,-0.001188,0.000665,0.073625,-10.137287,0.125006
167117334333,-0.000126,-0.001273,0.000832,0.027104,-10.164595,0.123141
167127334333,-0.000293,-0.001350,0.000989,0.086263,-10.135723,0.150552
167137334333,-0.000431,-0.001469,0.001107,0.088674,-10.158370,0.117579
167147334333,-0.000468,-0.001465,0.001158,0.079506,-10.102400,0.166393
167157334333,-0.000536,-0.001479,0.001261,0.080280,-10.092483,0.152307
167167334333,-0.000592,-0.001481,0.001275,0.124879,-10.102006,0.167274
167177334333,-0.000592,-0.001431,0.001314,0.100309,-10.043049,0.185165
167187334333,-0.000465,-0.001269,0.001239,0.083716,-10.022255,0.148825
167197334333,-0.000332,-0.001139,0.001202,0.080401,-9.955746,0.163662
167207334333,-0.000140,-0.001012,0.001130,0.007180,-9.905317,0.173402
167217334333,0.000046,-0.000776,0.000987,-0.049802,-9.814178,0.157435
167227334333,0.000270,-0.000585,0.000880,-0.008327,-9.724212,0.180469
167237334333,0.000403,-0.000431,0.000755,-0.035240,-9.568985,0.170338
167247334333,0.000546,-0.000216,0.000599,-0.039183,-9.488099,0.238111
167257334333,0.000613,-0.000095,0.000471,-0.044137,-9.391500,0.154390
167267334333,0.000627,0.000018,0.000369,-0.034497,-9.257684,0.217326
167277334333,0.000642,0.000124,0.000162,-0.029209,-9.147048,0.208538
167287334333,0.000698,0.000222,-0.000002,-0.030716,-9.101154,0.195162
167297334333,0.000540,0.000294,-0.000077,-0.051602,-8.997611,0.196336
167307334333,0.000437,0.000412,-0.000241,-0.036487,-8.906764,0.167714
167317334333,0.000316,0.000469,-0.000432,-0.024855,-8.809824,0.191167
167327334333,0.000170,0.000422,-0.000528,-0.011421,-8.944314,0.128828
167337334333,-0.000026,0.000508,-0.000682,0.005034,-9.046876,0.198401
167347334333,-0.000166,0.000506,-0.000783,0.006466,-9.129698,0.206486
167357334333,-0.000350,0.000476,-0.000911,-0.030728,-9.289105,0.156295
167367334333,-0.000492,0.000459,-0.000981,-0.020020,-9.401118,0.146192
167377334333,-0.000632,0.000508,-0.001054,-0.003045,-9.477888,0.189025
167387334333,-0.000856,0.000408,-0.001113,0.031654,-9.589723,0.150504
167397334333,-0.000974,0.000398,-0.001192,-0.027803,-9.700536,0.158488
167407334333,-0.001130,0.000357,-0.001154,0.045197,-9.835985,0.108931
167417334333,-0.001303,0.000309,-0.001251,0.022196,-9.890329,0.157850
167427334333,-0.001465,0.000311,-0.001124,0.045564,-9.994474,0.132002
167437334333,-0.001536,0.000225,-0.001109,0.023168,-10.074005,0.118906
167447334333,-0.001625,0.000231,-0.001069,0.088045,-10.135780,0.112551
167457334333,-0.001680,0.000177,-0.001026,0.032119,-10.209074,0.107867
167467334333,-0.001623,0.000152,-0.000941,0.064989,-10.252554,0.103710
167477334333,-0.001576,0.000149,-0.000909,0.041786,-10.314588,0.101521
167487334333,-0.001448,0.000159,-0.000781,0.084974,-10.365570,0.073834
167497334333,-0.001276,0.000139,-0.000735,0.052303,-10.404603,0.073485
167507334333,-0.001060,0.000085,-0.000663,0.118281,-10.472941,0.130094
167517334333,-0.000849,0.000176,-0.000447,0.093332,-10.519212,0.052398
167527334333,-0.000502,0.000169,-0.000353,0.062116,-10.481067,0.087756
167537334333,-0.000139,0.000176,-0.000239,0.066530,-10.371372,0.089359
167547334333,0.000138,0.000183,-0.000069,0.091331,-10.239571,0.037568
167557334333,0.000331,0.000205,0.000029,0.089976,-10.151399,0.046438
167567334333,0.000589,0.000220,0.000163,0.089046,-10.005202,0.072255
167577334333,0.000737,0.000114,0.000311,0.116479,-9.872233,0.078187
167587334333,0.000949,0.000063,0.000374,0.065479,-9.770496,0.081194
167597334333,0.001058,0.000066,0.000493,0.061437,-9.657894,0.064303
167607334333,0.001251,-0.000030,0.000601,0.057682,-9.566437,0.095139
167617334333,0.001218,-0.000168,0.000738,0.054045,-9.505657,0.077430
167627334333,0.001330,-0.000259,0.000790,0.064828,-9.415269,0.055426
167637334333,0.001489,-0.000332,0.000869,0.073071,-9.377946,0.087129
167647334333,0.001375,-0.000441,0.000949,0.068676,-9.454559,0.098906
167657334333,0.001376,-0.000534,0.001025,0.025545,-9.514042,0.144080
167667334333,0.001326,-0.000568,0.001067,0.068014,-9.585612,0.117505
167677334333,0.001245,-0.000593,0.001014,0.094097,-9.596023,0.137291
167687334333,0.001138,-0.000672,0.001040,0.081540,-9.682161,0.135482
167697334333,0.001016,-0.000771,0.000998,0.072152,-9.729996,0.160515
167707334333,0.000774,-0.000663,0.000850,0.067816,-9.758473,0.165163
167717334333,0.000575,-0.000669,0.000782,0.023141,-9.819804,0.174786
167727334333,0.000326,-0.000655,0.000665,0.050639,-9.894615,0.213304
167737334333,0.000117,-0.000698,0.000502,0.045375,-9.962100,0.187819
167747334333,-0.000173,-0.000631,0.000319,0.024740,-9.931228,0.172078
167757334333,-0.000392,-0.000564,0.000191,0.018216,-9.913257,0.208638
167767334333,-0.000466,-0.000499,0.000093,0.026685,-9.883451,0.176167
167777334333,-0.000580,-0.000432,-0.000048,-0.001678,-9.877439,0.162875
167787334333,-0.000673,-0.000328,-0.000081,0.017353,-9.796251,0.154739
167797334333,-0.000651,-0.000225,-0.000148,0.020496,-9.774233,0.189673
167807334333,-0.000629,-0.000152,-0.000240,0.013011,-9.726163,0.127302
167817334333,-0.000559,-0.000011,-0.000219,0.039037,-9.663404,0.144536
167827334333,-0.000482,0.000083,-0.000289,0.020114,-9.611981,0.154171
167837334333,-0.000264,0.000265,-0.000300,0.026093,-9.539636,0.106372
167847334333,-0.000129,0.000359,-0.000289,0.055469,-9.508965,0.100975
167857334333,0.000113,0.000540,-0.000304,0.012462,-9.488278,0.116477
167867334333,0.000289,0.000602,-0.000292,0.017200,-9.489526,0.111304
167877334333,0.000406,0.000739,-0.000308,0.007951,-9.496148,0.123381
167887334333,0.000602,0.000773,-0.000244,0.011841,-9.499725,0.141164
167897334333,0.000735,0.000890,-0.000302,0.013944,-9.535835,0.167637
167907334333,0.000827,0.000937,-0.000225,0.020972,-9.516435,0.180208
167917334333,0.000981,0.000988,-0.000260,0.013522,-9.562818,0.168573
167927334333,0.001079,0.001020,-0.000275,0.019824,-9.556798,0.163899
167937334333,0.001220,0.001040,-0.000229,0.050024,-9.536408,0.147798
167947334333,0.001237,0.001018,-0.000284,0.010222,-9.600478,0.190350
167957334333,0.001320,0.000990,-0.000347,0.023681,-9.661086,0.259780
167967334333,0.001408,0.000940,-0.000269,0.023114,-9.701772,0.188629
167977334333,0.001280,0.000936,-0.000237,0.031669,-9.786701,0.192587
167987334333,0.001263,0.000904,-0.000310,0.021816,-9.807513,0.217171
167997334333,0.001210,0.000785,-0.000309,0.068025,-9.867109,0.225136
168007334333,0.001045,0.000728,-0.000301,0.022343,-9.937520,0.263915
168017334333,0.000879,0.000631,-0.000308,0.042020,-9.997653,0.239055
168027334333,0.000702,0.000467,-0.000284,0.038147,-10.083169,0.260036
168037334333,0.000374,0.000365,-0.000276,0.024664,-10.154220,0.220789
168047334333,0.000179,0.000240,-0.000325,0.055913,-10.196631,0.200854
168057334333,-0.000113,0.000126,-0.000304,0.052405,-10.227425,0.209479
168067334333,-0.000347,-0.000035,-0.000301,0.075476,-10.224946,0.239770
168077334333,-0.000567,-0.000154,-0.000263,0.062384,-10.174160,0.257394
168087334333,-0.000767,-0.000261,-0.000193,0.061660,-10.170473,0.192290
168097334333,-0.000864,-0.000375,-0.000055,0.066405,-10.138820,0.233472
168107334333,-0.000992,-0.000448,0.000053,0.099840,-10.137734,0.211297
168117334333,-0.001012,-0.000527,0.000070,0.079045,-10.100681,0.217788
168127334333,-0.001069,-0.000569,0.000186,0.034446,-10.028853,0.198983
168137334333,-0.001013,-0.000642,0.000290,0.047964,-10.007348,0.224700
168147334333,-0.001025,-0.000568,0.000499,0.076194,-9.975160,0.215621
168157334333,-0.000993,-0.000650,0.000665,0.057888,-9.905020,0.188725
168167334333,-0.000945,-0.000686,0.000812,0.065088,-9.900739,0.213135
168177334333,-0.000927,-0.000656,0.000855,0.090918,-9.874569,0.184190
168187334333,-0.000917,-0.000575,0.000940,0.034408,-9.792060,0.171033
168197334333,-0.000867,-0.000624,0.000988,0.076586,-9.817689,0.186098
168207334333,-0.000833,-0.000535,0.000998,0.138584,-9.746061,0.198296
168217334333,-0.000835,-0.000495,0.000968,0.037762,-9.725846,0.173550
168227334333,-0.000815,-0.000345,0.000930,0.050339,-9.667302,0.167221
168237334333,-0.000880,-0.000242,0.000889,0.028761,-9.651467,0.165635
168247334333,-0.000873,-0.000124,0.000801,0.009346,-9.653316,0.118254
168257334333,-0.000928,-0.000010,0.000711,0.024274,-9.590739,0.152200
168267334333,-0.000883,0.000105,0.000587,-0.044219,-9.551464,0.146475
168277334333,-0.000891,0.000211,0.000548,0.003250,-9.545678,0.098016
168287334333,-0.000771,0.000280,0.000347,-0.032204,-9.501545,0.125988
168297334333,-0.000692,0.000374,0.000264,0.010162,-9.519696,0.152790
168307334333,-0.000624,0.000263,0.000214,-0.053276,-9.463221,0.109359
168317334333,-0.000513,0.000315,-0.000012,-0.051402,-9.438422,0.105896
168327334333,-0.000309,0.000322,-0.000011,-0.074471,-9.417405,0.149339
168337334333,-0.000173,0.000268,-0.000142,-0.066889,-9.409770,0.091250
168347334333,0.000009,0.000194,-0.000238,-0.023614,-9.344563,0.147875
168357334333,0.000212,0.000119,-0.000377,-0.025738,-9.353170,0.121744
168367334333,0.000366,0.000019,-0.000466,-0.012852,-9.380105,0.133813
168377334333,0.000583,-0.000103,-0.000520,-0.007877,-9.465424,0.118281
168387334333,0.000803,-0.000193,-0.000601,0.032574,-9.534792,0.109723
168397334333,0.000911,-0.000291,-0.000690,-0.019221,-9.606776,0.125307
168407334333,0.001089,-0.000377,-0.000696,-0.000979,-9.637642,0.124238
168417334333,0.001163,-0.000505,-0.000729,-0.023521,-9.752864,0.111942
168427334333,0.001305,-0.000635,-0.000709,0.009627,-9.801334,0.143644
168437334333,0.001389,-0.000727,-0.000749,0.006518,-9.880305,0.169434
168447334333,0.001396,-0.000825,-0.000725,0.059685,-9.943597,0.179237
168457334333,0.001476,-0.000914,-0.000671,0.043934,-10.033261,0.194952
168467334333,0.001511,-0.001013,-0.000676,0.047279,-10.030906,0.201094
168477334333,0.001494,-0.001056,-0.000662,0.080698,-10.057636,0.212498
168487334333,0.001464,-0.001029,-0.000564,0.099916,-10.017402,0.179472
168497334333,0.001412,-0.001155,-0.000497,0.082420,-10.009029,0.221446
168507334333,0.001318,-0.001140,-0.000544,0.096358,-9.972314,0.214487
168517334333,0.001110,-0.000993,-0.000421,0.071951,-9.937148,0.232947
168527334333,0.001009,-0.000949,-0.000327,0.114465,-9.968917,0.208500
168537334333,0.000860,-0.000861,-0.000276,0.075458,-9.975238,0.208273
168547334333,0.000675,-0.000693,-0.000222,0.093678,-9.921634,0.196031
168557334333,0.000482,-0.000497,-0.000156,0.106961,-9.916218,0.236974
168567334333,0.000311,-0.000316,-0.000098,0.080051,-9.938985,0.223110
168577334333,-0.000009,-0.000117,-0.000081,0.064027,-9.848877,0.209475
168587334333,-0.000205,0.000057,-0.000067,0.085781,-9.785393,0.232957
168597334333,-0.000409,0.000221,0.000060,0.086068,-9.742861,0.238339
168607334333,-0.000492,0.000350,0.000082,0.041977,-9.667225,0.199220
168617334333,-0.000679,0.000499,0.000145,0.055345,-9.591206,0.191960
168627334333,-0.000779,0.000633,0.000162,0.050557,-9.549323,0.252038
168637334333,-0.000895,0.000760,0.000284,0.018842,-9.502334,0.236454
168647334333,-0.000945,0.000824,0.000286,0.019288,-9.466357,0.219084
168657334333,-0.000973,0.000863,0.000335,0.060090,-9.325578,0.223566
168667334333,-0.000965,0.000948,0.000358,0.044291,-9.242552,0.212652
168677334333,-0.000970,0.001006,0.000445,0.045630,-9.328117,0.199543
168687334333,-0.000946,0.000990,0.000421,0.039686,-9.364771,0.201227
168697334333,-0.000987,0.000946,0.000427,0.014251,-9.461173,0.199797
168707334333,-0.000918,0.000903,0.000403,0.041777,-9.455302,0.184547
168717334333,-0.000849,0.000856,0.000460,-0.017729,-9.569229,0.201777
168727334333,-0.000806,0.000736,0.000366,0.026537,-9.654149,0.171878
168737334333,-0.000719,0.000599,0.000409,-0.019561,-9.687296,0.154214
168747334333,-0.000665,0.000485,0.000273,-0.023768,-9.782219,0.150428
168757334333,-0.000556,0.000255,0.000272,0.011121,-9.787017,0.106081
168767334333,-0.000438,0.000050,0.000221,0.006841,-9.843215,0.146106
168777334333,-0.000327,-0.000231,0.000170,0.020845,-9.914851,0.133691
168787334333,-0.000248,-0.000355,0.000038,0.041455,-9.948869,0.148417
168797334333,-0.000177,-0.000501,0.000043,0.038848,-10.016161,0.159658
168807334333,-0.000117,-0.000604,0.000062,0.040672,-10.116517,0.144623
168817334333,0.000009,-0.000673,-0.000046,0.070138,-10.190409,0.145022
168827334333,0.000100,-0.000732,-0.000109,0.102579,-10.231138,0.165722
168837334333,0.000086,-0.000668,-0.000106,0.063143,-10.308960,0.188159
168847334333,0.000127,-0.000608,-0.000108,0.088874,-10.350094,0.121566
168857334333,0.000132,-0.000497,-0.000106,0.072785,-10.392869,0.180990
168867334333,0.000215,-0.000374,-0.000128,0.018362,-10.480619,0.137963
168877334333,0.000206,-0.000160,-0.000144,0.046520,-10.540697,0.116659
168887334333,0.000213,0.000043,-0.000102,0.022403,-10.397471,0.148569
168897334333,0.000230,0.000204,-0.000079,0.023816,-10.219819,0.133415
168907334333,0.000221,0.000329,-0.000016,0.030195,-10.106652,0.174383
168917334333,0.000240,0.000469,0.000012,0.002081,-10.000519,0.169444
168927334333,0.000237,0.000535,0.000078,-0.004323,-9.906506,0.134004
168937334333,0.000287,0.000649,0.000050,0.009690,-9.744949,0.167992
168947334333,0.000243,0.000692,0.000165,0.017654,-9.609081,0.174957
168957334333,0.000280,0.000721,0.000143,0.049463,-9.557651,0.173943
168967334333,0.000252,0.000700,0.000254,0.016544,-9.388039,0.156664
168977334333,0.000233,0.000647,0.000319,-0.003473,-9.250089,0.156853
168987334333,0.000277,0.000683,0.000426,0.045202,-9.288034,0.165518
168997334333,0.000286,0.000619,0.000444,0.032400,-9.328228,0.186179
169007334333,0.000375,0.000524,0.000509,0.013318,-9.308198,0.191225
169017334333,0.000309,0.000435,0.000498,0.034092,-9.407029,0.166225
169027334333,0.000317,0.000366,0.000535,-0.015859,-9.417564,0.187444
169037334333,0.000327,0.000189,0.000555,0.008895,-9.417322,0.202414
169047334333,0.000303,0.000125,0.000515,-0.010551,-9.465257,0.162675
169057334333,0.000319,-0.000033,0.000463,-0.050322,-9.462297,0.183645
169067334333,0.000288,-0.000189,0.000403,0.012806,-9.528511,0.178418
169077334333,0.000274,-0.000302,0.000325,0.001420,-9.515842,0.188988
169087334333,0.000268,-0.000537,0.000195,-0.010154,-9.610848,0.201245
